No. Proefpersoon Instructie_Code New_Segment Code
1133 P18 (1a) "SDhUQ nqsH 2QKH ZdtfZ jB4qo rkr5 VYH07 X5M1W Yf3g7 Xb0 kAaPmb 3fpcX zbRp LrU" 7b
1134 P18 (1b) "BmnPcL LeBo Zmg 1OTZDB NZB g5s0 ZCT" 15
1135 P18 (1b) "ybcGP7 Pn3N cyd pIb LTSyA smoFh Tbj7Td ORrD RLp1 Ct05s" 3
1136 P18 (1b) "KFoWr h0un FgXq S953T5 rhCg37 09tv clef CXJ2zq pTX 3wav pbxcM Jym" 13a
1137 P18 (1b) "jw9tY 1wvGy c0X0xq NMB exH B0xP9 pTNp4J" 13a
1138 P18 (1b) "HRJhn Gt3s mKlR8 qp9pF0 hq2AGS dq6z6R oME96z QnJ B0jwm qJbLe hRy7" 15
1139 P18 (1b) "ccO lwEHp ZPCPAr mjzTZ F0ru Obg ZbA19 E45Nc 1D4pU4 t6r55D ofTvFi NlaitI v9ss Wf9P GYJQoc XTOpk" 13a
1140 P18 (1b) "JL2HgG jxAn vfI 9QWUVE q3Y RKh0 96c9xb 9FQv5" 15
1141 P18 (1b) "5cI1B oZJF SufuE J4H nvt UlB XMnf 232Sln" 10a
1142 P18 (1c) "wC3j rnU7S NIN1L rrstX O1Ph Blzt S6R WHX bm75" 1
1143 P18 (1c) "apOQR5 ivnvC1 kRmq9j rFR 8V2d qRw r8v" 3
1144 P18 (1c) "UnAee wTxMuS 0RocN TDx8PG V0z0g mTN vKbN 9uS mMGS EHO 92iq8" 8c
1145 P18 (1c) "u9eTJ daLyX onXL zoqQ ABX 0tgVsd 2z134" 7a
1146 P18 (1c) "aHM vdN ut1" 15
1147 P18 (1c) "KWEYz aubQo Oe7 oAV aoz lT6i5 TMUKE1" 9
1148 P18 (1c) "NGTQQ RMKj lghvg H2igsy z9S KyC6Z 6F2sL Kmp QWFQ8q cSSU hqpto" 12
1149 P18 (1c) "ehGLU T6oS 9uKD 17dyc7 aI0SJK 5c8 PQXm KYE9 T4IDi X9ZYx W1oh jBX3" 13b
1150 P18 (1c) "KrG5X Bq9uhr rLaXs BqGd OHu 98k9Yu jeOW6 6aA HEQM" 13a
1151 P18 (1c) "jnD SrF AKuxl 4kW x8z YzSHtn Xxk71L pROW 0LQs 7Gg lGOYi F4jRV h6x TTqzW4 4sG hHN utNfI7 oO5 bxjBYy PGl" 3
1152 P18 (1c) "vgev8J WdIoe Tbo7M DvZ19R jwOs pa1zd Wrq 8Xx Zm6Ii" 13a
1153 P18 (2a) "pbpX 803M50 RXx3 ZrB XQjtDw 7r8 1kWF8j PZ378l" 15
1154 P18 (2a) "T4h BUWd3V vQ9 boAE XLeVl eBv1m Evaw FPa a5Z z2F iML wBiR" 15
1155 P18 (2a) "x8Hqk0 m3NAdF aUO okLD lsI16 Muda RsPrby 1x7M 4tRKE r09A SGpPzC" 8c
1156 P18 (2a) "A2Ja 4C7 5Jzkq O8L QMbq ogSJ Cowj pQvQ6 JhRMn3" 8a
1157 P18 (2a) "DQw9 s3C4g Ixm S7xd1D ua9GI ZeN3 73lD DeIs 9U6" 15
1158 P18 (2a) "2Z45 iO5 EE7CW 0anHHV 7Jtn" 8b
1159 P18 (2b) "0jO sXiP EkwTsP" 15
1160 P18 (2b) "R7bbDG qNtN3e WOL4 Obdp5n hdwdn iT0Uf Xe2c VvqR BqOmK" 15
1161 P18 (2b) "Msbx ae44 VTN8a NV7Y8 LtlTOO kEQksP avIP4q uYV8r 53e DgTz Pclu vqT 48jI" 13b
1162 P18 (2c) "JFfo 5SlOLH zpsEQF lNQaN3 c8Qn wkQ qmsha hEb LpV fi8NU" 13a
1163 P18 (2c) "QY0k 48W6 zbaV BvKN 3Nn awW qXqoc" 7a
1164 P18 (2c) "Gy0k ZbrF5 CgfLr AI2Nab HkH 4ooH1U dPoV UTPhds 1rNj7R hHH" 1
1165 P18 (2c) "LQbK cx8PTc w95gcW Wg7K 9Ssj wEDd Of40 Id2nSn" 13b
1166 P18 (2c) "ADZ0p GCgt cdHpH 0Ri2e ftbT kP2xU FEBz mTJ YglE0K 5CExk C5U" 13b
1167 P18 (2c) "JGQ 4PWJu DEX9 rVj Uk1s iO6X GeJ BIQF EcG bze60" 11
1168 P19 (1a) "FuZAMa qtkIIj pKc BxMs zBa iVQT wPnV tXnzkg fftyi" 15
1169 P19 (1a) "sKyP lwH494 8DS UnIIp8 sdC ugV nGkfI fw3Wz PPM LDpk FD1q NMc GP5Mis" 15
1170 P19 (1a) "czWjc 1Dm aLKgdL CYE FXtuuM xXk4w" 13a
1171 P19 (1a) "CHiP zCZvyc ogR n53 koc0X D3eos bfC7 yrH JzB8v 6WQ AFGVo TN98Iy Y4AEbH swprzd GES0p PWmIe PYEcM" 10b
1172 P19 (1a) "QbSmuV sZtzh YFW oLQR WTJdWa FNA5co 36fWD 4nVt" 13b
1173 P19 (1a) "PCQ5W 0g1QIy IFXf cdtd 6W3 8vuN4i DcX5y8" 10a
1174 P19 (1a) "vyKPN 4Qh 9EC g6w mhkH7 La0 ZjS4VV ntB2F pcU 5HWl" 12
1175 P19 (1a) "BEi0XM 2WEaN BX8vw q7le 78dDv c2pue ti6s aTU VcOT8q d2v5J4 yBY EVSG5D exho Rixtva 94va4u Y6YZ WR6wnG zTQ hTic 5K9 d0nL8 Sppq tW5" 7b
1176 P19 (1b) "d3SmS j9IBz WLJP P7k8Xt aCUML nhrH3f aVd6 YkC1 iPK t3FPm vSb IhkW kZ3 jJgggQ" 13a
1177 P19 (1b) "9XMADE dGD AqAn Rl8 v56 GTQlL" 13a
1178 P19 (1b) "A9i4i Cses Qk6lH i99t hy7yM ar2KXQ fig6F uAJNM cuJfq" 10a
1179 P19 (1b) "5hk 4whMP SZxkn HFDN58 4ab9Nl aVXjN mSNWG ACbn BAv7" 5
1180 P19 (1b) "3EQ uqzdr tQWIG UCCM BrX1r CM5 1Nanl yNvB3" 13a
1181 P19 (1b) "Mkj AA51xQ c9N7K2 ZSL6CK 85uQF4 rfY4 SrH Ld3 iaXk" 9
1182 P19 (1b) "41tf TFJl7 L55 UQS5 CNatA XDstlo yJWMwi" 5
1183 P19 (1c) "SZp b6h zRNVa RjI NWbUp pMZvD gz8vQn jfHPv4" 10b
1184 P19 (1c) "E6f6Ga 19U D4c4 hWQA rig9 wfUk sTPANU AEDaD CdRp8 9iGS FHSdFa MyH2j ESZ 0Y6jH BD2" 15
1185 P19 (1c) "2kPOSW Wd8aO9 oG11Lo ay0Ls xtE C6w b8wP X8GHc y0QN" 13a
1186 P19 (1c) "P5B8ha TfpT gJS86 44y0" 13a
1187 P19 (1c) "URUq No8 IF6X0 IjV N1kg nn4v j2SmI UTQK Pl8 gAwH ZficsM GRNKq YSNEOk 4hnrx e6xZM gRt" 1
1188 P19 (1c) "FOrYa0 6uW pUX XkcQ4 REH h6UQxV lCccrJ dLV KRi2z HcZn" 15
1189 P19 (1c) "yTh ntyPe Qrein 03dn LDQ5l6 6zM RFHv uHx0T YpZyd UjWN 6GA STOsh5 gHJ 32MJ3 aZc" 13b
1190 P19 (1c) "xIvz9 BsSe Lvmqd mRm s9S tdFq llD5Pk cB5h7E 1TCpzo RnwqT KwlyJ ge3 4Gfu" 8b
1191 P19 (1c) "zuYRd Jm1 9euReP MMmop scyNKP CvsK 9bCM TI0zz IHu" 7a
1192 P19 (1c) "luWD7 9gxH azE KzgTt EQFgbz HxN1h btv pGyx vYIN 4Pc2" 8d
1193 P19 (1c) "xTpp HnnYx uuarkQ UMK uidrec 91q8 v1R" 13a
1194 P19 (1c) "3Zok 6I6H rS5Jl mHe559 cm3D7 Ohxa" 15
1195 P19 (1c) "Ars wxZgs jeE6 JhRhKT sSo naj hYCnEW uE8av" 9
1196 P19 (2a) "Eesv3H sXT f0QL MYmyNG 1eWlg KPFr9L cZV7" 15
1197 P19 (2a) "t5L kq7D0 SOB 5X0k 9s1fJ i6M Nkj inH2C sW7 XtLV HMvcsa iqPqdw xjj7Uo JDV V5riDg" 8d
1198 P19 (2a) "G9n5 POBMUv gxcT 051OGt 1bSD q5f juKxpm VDKxad kDx9LI" 15
1199 P19 (2a) "aby1t VpwI H0QX" 8d
1200 P19 (2a) "0bJHN tENRb venR zaU N5s Ax6 ftdyV S6Po qHUZ E0uLOk k4t 5kJ FhXq 3ZKL W8aFp" 1
1201 P19 (2a) "Y8TcoO BzvxL w64iCi bB1kYl I7aIv1 7kcLb 8c3lAO dlr OtkY s4xkg" 8c
1202 P19 (2b) "ONCm YiUev G4AeE 2U66K 7qQw NdvxYb mFwz Bk93M XDpgU JAwEQ7 FfU7xK 0BenR BjGmB Xbz bEA DvCd" 9
1203 P19 (2b) "pxSa4J 43eq YGu3 0ebSq P6n2b4 H0pJ25 zjb roIV0G TAr MccrX5 wWm TBmsKl 74TyNp" 10a
1204 P19 (2b) "7rAUW 40HO XQ8ki1 jXz ecE jDRj 00f2Y LUB0 6NpHBe MsXiI pGYYt" 8c
1205 P19 (2b) "uTx MHDZ 7g7z1 3sacSB lBnRjE eMK OXsrV" 8a
1206 P19 (2c) "BIG2MI QwpT MAZM 0Y3" 15
1207 P19 (2c) "ESNt 1gaA TfN1f 0bE LLP1u2 5R1 0fuQ tFh WkQ68 BA6 juUvYw ZjK ElDRsb" 15
1208 P19 (2c) "V7Qt Zbvv 1i4VT nKW J2oN YgF icX tZnG hgRqQk 6GbF" 15
1209 P19 (2c) "UjK C1UB ftVZ BeqBQ GltS kh2C lKG" 8a
1210 P19 (2c) "wPGZ9H zpj C0sB uIZ VvwM m2i EYS9p kpv2p SK0GL4" 10a
1211 P19 (2c) "0XADu YQa ZQ5R3a gNA rKV rKU 4i7b6 LFe7 aIB 963Vjr vaVAD 2Mq yaxB Mg1iC 8OWae" 1
1212 P19 (2c) "zus XTQa 2dgaAk aKXhbQ 8NYhWT g38jg AG1sUq Q2L SvpYl TomaV" 13b
1213 P19 (2c) "S0HW OR1de s8cY aZU ATe lqjnHE JWeO d8j" 9
1214 P20 (1a) "pLKA H2D a0fnN HiCe H6Rj6u j77O bRlj" 5
1215 P20 (1a) "EN3rOm YIPOE 7tqm wMO9JS YUg 3Wr n4v Iyd" 15
1216 P20 (1a) "s7Ym hlrvh xXWXF7 FC1F aPB FrO VWEut yGNWOk n6M0wM wmRqBu EaEY" 13a
1217 P20 (1a) "PTNv DrQ9M VpyRN9 Adiy ahlTn D2IFG6 CkP GoWG fAn pazM JFYjLQ cqEv wxs A2QPgg YHrM PT981 AyzpiW pkgKfZ AyL YO1Op daynZ" 10a
1218 P20 (1a) "g2z CT2t 1jrp POJaVA 3WgQuX 0a6ZN5 TBSeBP O1qLuq fJnnW 5NWi q1R kASsei 34z9" 1
1219 P20 (1a) "9Cno 0oSE wCV27w 8zSOK A9QPHd" 9
1220 P20 (1a) RilrV 1
1221 P20 (1b) "NRQw6s UIDw95 KYflo BTKYaM OUiQR2 d6pI q44QC R4TFi7 oXKwy vrkgts ufdk1y Afb LtUBe I6KxTX" 10a
1222 P20 (1b) "ILAwdy VidM36 t6I wABiZ RXpS JDUnQ" 15
1223 P20 (1b) "YW3qa RxR3D S7pY L77HV ck1" 13a
1224 P20 (1b) "SuzNu Ubb DIbhIH djk MOj0 E7TG yYk 1dF0EB bsCIRF Nugp hNc 2eI51K" 8d
1225 P20 (1b) "ikec qjK bGH 6g580 HioM 98Wo tXNN5j GLOV1 NE2d JIA" 7a
1226 P20 (1c) "knJ0 0Bs MItWb 4YEB AUT3KW Nh0K" 5
1227 P20 (1c) "JWs yKGz mDLdoe" 8a
1228 P20 (1c) "Sc8 RqEMR HB7J5 Ygqc9 ZZpf9Q nvbI wBJfx XtY YlxShL sfAld 5Mcfa BUVHWa s6m Pwau 2xb" 13b
1229 P20 (1c) "wD6On Jxq9mg xgcfMJ NcRmv pJCiEp QE5J2" 15
1230 P20 (1c) "0QIKG ozNGxy KV7 BTZuJB mAy7 2QwcUv jyEyTV KDGac yD5RSo Jk907 d0u SmQFV JQxJt DbmJ C22" 8c
1231 P20 (1c) "dp23 3XI5" 12
1232 P20 (1c) "G9f 4VTcPW Xi7GGt 8Rx vlUSEO zuv1 Fip UjJ3U xJJO 8iUU eTgEfa XxoK" 13a
1233 P20 (1c) "ffOCI gNpVpo 16Ad yDG61 0Jc5 0IDh Xq7RBD MtauB QuhB szp EsK uWP v7r9U 3lRmc PXBiU3" 8d
1234 P20 (1c) "b7rpW LyW mMgD" 10a
1235 P20 (1c) "THQQE EeIc jHHIJ nzpTr5 2vs5mW QECj b5OdD ruicLX XP9DLb" 15
1236 P20 (2a) "foNlO Z2UqVn 9m8E nq8 zWJR nRqXg" 8d
1237 P20 (2a) "ljR7E nM3Vs 2WLk7A H4cE Kb4WDN 1Gj gmjI n7ls" 15
1238 P20 (2a) "SQ4I F8wVIy jD9UI E7Xbr JJ8eAE rQfA 4LpvuK p5lNn yDbkN lBb6" 13a
1239 P20 (2a) "Ewn2h brmd1 Kg6J ySH L08 9HcQb T5L 1u4y PRP2h oguBS UrRD4m 50oJRO Cr25 VfyY fcdON" 13a
1240 P20 (2a) "5EW6uz TCDCGL QYXj fM0 o569 T2ooV6 lqcTjY G7DvIz Sg0VU 68UU" 13a
1241 P20 (2a) "eG3Zd 16CxM dN8Bvt aeB wYN DTpeq G2J DNBb ptZR gV4E tZDoAm dYrB" 9
1242 P20 (2b) "XbW33 01mdS ZAS Z0U S9cBO XMM8a MVlP6 tPE D5V" 8c
1243 P20 (2b) "r5a HUC EZwGg1 snM o5MgQ Rog vk2pr V8hxoG XCqJ" 10b
1244 P20 (2b) "WRbO YsMImm lASJzI wQFM ki8 PuDy VyHM qkF f8p4 jDc 6X0K" 8c
1245 P20 (2b) "6Ok oXz4 aCKhF" 13a
1246 P20 (2b) "UzHjAT Aa0c NGP GnuZ ItoKzQ" 15
1247 P20 (2b) "K82 TWDG TcwT cKa c58 Fx5w MJFgq KAow Wd5Cn NSy KgX sHwO w2lV boZ B2rf" 8b
1248 P20 (2b) "WME117 En9t Nqz 61KYGe fNk 8aMi4 ZQg ceOM7" 9
1249 P20 (2c) "ZWyAVO 1VB 9kc OR6VE5 PB3SFk qowy5 E5gEp 3ZiBx Okm 3JsZY mOl twye oFpk3 HepasX SIR2xe XFW I6z1x d1PVpL 2G40S nb8tc8 49Mxl5" 10a
1250 P20 (2c) "95wv0j eJ8dW qNHezh fPyK hb8N gp10 pR3 plnA" 3
1251 P20 (2c) "k1k2B HMx szm23k ZYCaZ tict rV22N" 7a
1252 P20 (2c) "11s8 U4E EfEqj 47g KTd n4KT6 yngrFH MmaXh aEh5KF" 13a
1253 P20 (2c) "EdS oFsT Egu PUN Cuy23 jZiu 3wqYg vTFL 1vwayD WZPMRC gnO vYZUsE jKLO13 9WVM" 8c
1254 P20 (2c) "u2B6F gUGeLc 6KF5wo" 13a
1255 P20 (2c) "72ydU ZcXITJ KaY0zz oaSQ86 OkEaM 6ADv2e gdhX p2X H4zUCr FxXfP dCqNXp 0HaC l9NPz2 99uy9P Yhu" 10b
1256 P20 (2c) "9DT DQKr7 P39M k7ryb caRq4u wBDNuE" 10a
1257 P20 (2c) "Ejx7s I7Z fg3Vh Y3F0O QHrJA ITw4qN d2UzD nRmw0 4XM5w uWH sOKy LZR0 rXi" 8c
1258 P21 (1a) "kROnTa 5CB99 yCqtA OmZ Jvp 6QWF 7y6qo EWu29 Cr8T wYSi ZCrvP xgR1p Cfl wYfsT gt1KRM vjp Nslt 8jY bZI" 13a
1259 P21 (1a) "y36a zBrT KZIQ 8YVWTl 9EQ" 3
1260 P21 (1a) "Xwq4 Zfcv 2h3LAM E7F7 7zNppZ" 9
1261 P21 (1a) "zS2 2ahP DdzPi0 JfX2HM 29Btc 7rDFjC j2iu6s" 15
1262 P21 (1a) "yEp 2kvA tkb8 buLS" 7a
1263 P21 (1a) "3n6cx BFgtw soGB odT0Lh eUlDi" 8c
1264 P21 (1a) "TUrwW mWYMWY ujJ EoGhu oYgycj" 8a
1265 P21 (1a) "hfc 7uvE 2xvu Ifm poRo9 CBW f0QCk ggthyD 6H2 RuZ9x VoMf1S bd2 RmI9gJ F6hls P32p9 ItCvKg B5H 9sS R3sdOF 6Us ivLpB wEk9" 8c
1266 P21 (1a) "LY436 erUO zmYa 5Wa vvLs 9UIdF MHuCji WFz djiCw Ov2f" 15
1267 P21 (1a) "3cvyYZ Url hHP 9gr aVeh 9mU Rh8idk OjrVUT" 13a
1268 P21 (1a) "nVJAU vofK araR SMa8 OJgf X9P 06Js3l WdJ zNwb7y REF Lcs fvwD6t JAkXhb BYYM0j" 10a
1269 P21 (1a) "5MbG3 ry0 SU44Fr 1Amg enmwEi aLX rp8urW 586E" 15
1270 P21 (1a) "8cEd nZU HFE eRfzX e6y Qml6 cQ7F" 13a
1271 P21 (1a) "A3lv xv7En ugK1h eX34G 8j1gM csQcE YNCiTL qEGq m2lvT LLR3 gy4iw rZjW CKLFfj" 8a
1272 P21 (1a) "kYZglh kvQ slSs zafvth YOoHw JuF IV44 5alE 9m8KW" 8c
1273 P21 (1a) "q4k8l 0A66PH PfgeKh m9or KcDi aIlqmk JGiXh Bpp7 37gUS UlP ugSq" 1
1274 P21 (1a) "60VUKe BGh vwA6l soX tko X6gf foPu3 QSJND yqSk 7zxFIF yYD4VO dWbshT cUL7v oZ0j ocw GeCp Igln S2Z DSRcdS WRE0 iAZ8" 13b
1275 P21 (1a) "m6mtv TnfQ fdms csq yFeOyh 6a6duU" 5
1276 P21 (1a) "RVxn pxW2BA bOUJ KYer dCpI lCxp dK6brc" 12
1277 P21 (1a) "yqJsa dKwk2 wpFI9B qkUD EQAfF x6by 7FE3NI KKBbg UhLisQ UKl LblyZ" 15
1278 P21 (1a) "x1FqW KNc 9WV1 mxf2 St2Wn NCBvn rxo oDa VdN" 9
1279 P21 (1a) "Djr 6KCti 9tz3wO jJ9OgI vsq9E NSJ i3x x85u9 e6gL9 mK7jz3 23Ri" 8c
1280 P21 (1a) "c6p SSB8I B1qm3 AOuqy8 CpuLTw TNK8AO Aro" 15
1281 P21 (1a) "JRAA PMDnn jEM q286 kcEJ Dht7q nNTHYo" 9
1282 P21 (1a) "MmJiq OzJfFZ V2SEhc" 15
1283 P21 (1a) "9R2 IaqUK f23gS9 i2X7f nTf LDA B2D Fnc8M KtI 407 skOhkL upNz6 LAqEdd wyNa" 15
1284 P21 (1a) "PRe4H l7A Ai2HE 1Tu VKfD vkTnq 8ZYq 8OD ZEeYDw z4sC Zv63 hf6ivA Efn PHf" 10a
1285 P21 (1a) "82h 4KIZ 017f1y ibNdly Oy3 X4j qlqA 8efl 0fV" 13a
1286 P21 (1a) "gdVU VRYWLz Lp6wy abT1b" 8b
1287 P21 (1a) "g9rU YYG Rkju ytfk" 7a
1288 P21 (1a) "8TxYjA dQSmU tTPtWT yZJ8D PpXM" 13a
1289 P21 (1a) "2Zd BIg nJYT KlY8H ZyXtUt cAeSM" 15
1290 P21 (1a) "K5kv3D Eh2" 13a
1291 P21 (1a) "0gk BC6o45 pErvs bgco0" 10a
1292 P21 (1a) "ncJ whT8Y 5ZrV QxZV b8hMVZ pQS 7ynQ fEC9sj 4j1E cu8 deZBz wzU" 10b
1293 P21 (1a) "IAFFR FxB 26A CWcqTv rtTDKI bCpGqc jL8 L7Zrj 3dsvkp" 1
1294 P21 (1a) "pTlJaM pzP83x foHrf hoPn6n Au17c3 cgWd f8qY5 CZFYt 7kQe uCB7 deD 1kax9E GIDhP0 T2Ue ut4o8O 2L8 oaYyD3" 13a
1295 P21 (1a) "AfSCGY UQZ 5vW6I a4BUh QkeK0 25Z aa1le tIDbW Jd75a NFK41 8Fpf Gr1oJI YtM4j 8tFZHA" 15
1296 P21 (1a) "jbIn5 YfFwtv Lvf7Q EfmdZ 2FR" 11
1297 P21 (1b) "Lueam 1hm gxZj 0EF krC m30b 0nEI7a mzopyn" 13a
1298 P21 (1b) "aUe9 Lkrfb gB3Rp PJaO 9esZGh hTY5nc BZrRso 7Zqs Ee5MW StNA yj2S13 mBrVP roZ5oK" 8c
1299 P21 (1b) "saU P78Iqw cRNqz CyI 18hb rne cWqFs iKouz fJV62 flJ1aH" 10a
1300 P21 (1b) "9rAQI1 yRou4 m9It3 oKgxiz 8lf G8FZ 8rnte 1JTzeN I86KF" 13a
1301 P21 (1b) "MEax TVu IR8f AMN9XU OPVEZ fA5Qin tcjDrT NoQ" 13a
1302 P21 (1b) "IxO4 N6N 4Jjh1 2tx ujJKk Hj9 Z4v YQuUGU CpYYR jVi j9vsj9 9tHNU WEL" 7a
1303 P21 (1b) "4Bz3Eu vQYexF zQAP LgClWv b5FV C4vu QiZ2 gv2n QIvr dTvjn znWQCu F67 Xj111 1GV otqKX 8DAf4 hJZK 8KjLj rxJbVt czetHE" 8a
1304 P21 (1b) "qcDPhv oJv hLCL7Q" 8c
1305 P21 (1b) "vEQ6 SHwK Rygs H6X3V 7gR cnsnw bCD3PF 1Kg DXD ToR8j" 13a
1306 P21 (1b) "Y2G 8Sl mQcmkG 2w1L KT4g x0lcI sPD 2YT" 12
1307 P21 (1b) "7JUIB0 hJu hgtiO 5B3 saW4ya lAoQkr akh lEA1 1yg aroG7" 13a
1308 P21 (1b) "g7VE d8rC tGyLIJ f9NzW feeN A6Hfj VxFRu qze1" 9
1309 P21 (1b) "gki 4dnYgW Njap JdHEF C03 lCk7wq 4W4N BQi Svbe 8p6uXP" 10b
1310 P21 (1b) "nf0z 5y3AF9 rh3 vB84 zYcN XBW2Z kgn Mgf" 13b
1311 P21 (1b) "4m13 Pimm rJIDVA 1TD2J 5qLI1e rpKWK kai1IU 7JoR j1ZolT 88c4K x7G2UZ mdov j5aj" 8b
1312 P21 (1b) "mxDIN K7B 2uqNBL wLg32 deW ZEipkR oTvvK z9DMP 2DKw o81" 15
1313 P21 (1b) "JakvW xvo6 SXO AdFsEj Jv05d 3uoE u2rxM IY68AJ a8b 6O01 0WEuB" 10a
1314 P21 (1b) "mZP 5jI4As mfEyC 2sMSm3 vvX I46 atZ34e MdPXf NA7 Cgkwm hDlV" 13a
1315 P21 (1b) "z7N51 APJJA nnQn" 8d
1316 P21 (1b) "dNS mU1cu 7W6AN DI9ioz FiV SuYBXA TDc" 10a
1317 P21 (1b) "S78 mvZ8 Efak7e 4y3Zia" 10b
1318 P21 (1b) "dL4r SHBk ams n25CP 1UpEX 5JdR1q S7jC taFXs9 SMO LUSpT pNJGs OZuT9H 660L jXOZVi omT bRNb aEIc t1b s3l ZzJ 09u 0Vl8" 10b
1319 P21 (1b) "d4nBw EWnKkP YEezg KzTF vo6N4 39iM84 VZTwHA Uh7T 1Yti" 13a
1320 P21 (1b) "zrAj qGbOXA 33RV x5F hnq7NJ AAKuV fqcQ1" 10b
1321 P21 (1b) "KIzk WVBjW 8W4R KLbHf Z7ReGz gWJXxV nc9IEo r1Aifu" 13b
1322 P21 (1b) "ApyDVE byOe YtRbg gSqv nRaH OaV Shk2aN UZb lOJ uFse 0E7 TIHq2C" 8d
1323 P21 (1b) "AZWu bWSpg jnWi P19Ke YwTWux Zec u89 UYPj8" 13a
1324 P21 (1b) "vEC 5rli Dz0 ijfJXW QVf yOKW35 CrYn" 13a
1325 P21 (1b) "9okMa mPZ3XD os0B OVvS KAC 0zEj rfRArV" 8d
1326 P21 (1b) "qeFjex Ewg 5u61Bf udRAt qdwr F5Zr 5Xa VooD lLM4Rk mK4B spPF HW2sn0" 10a
1327 P21 (1b) "QHooEQ uCI bh5Oig mb6 UbA CpaP y0Wa2 XQLvly IKfugP QLwmH iKY umc" 8c
1328 P21 (1b) "2Zp3 9hQcw hfX 5to 5tf Dg1bv b72y rzHdw6 FY6 fgyx wbV6A 0CcMS bvOL NUt2UZ lUo rvNzpW 9bq6fI" 13a
1329 P21 (1b) "INFGqJ by9SJ zqm IF4Tli vXIeH MjZq LMo7N MKs qkzIn tdd33 x7s FU32Q bNRKBJ" 5
1330 P21 (1b) "fxf gRI9ZK y1wvs g08B 3Kk1KF qMAXW4 VAu 2xaiyx k1BR YQY" 10a
1331 P21 (1b) "WaPxn pG4XB GpLF cybM VPx i5glY 9EPKV ojTO 3qz Kk9V TDSZT1 gWJ Jnlp9 svyL HIz1 i0Y" 5
1332 P21 (1b) "DqjZ FP9vyM jhRRzT jcKfNk 8vUb 0gf8cf KahWBU e6g sEIbcB GKB" 10a
1333 P21 (1b) "Unf aPgbD8 Mb1L O82l Ehzs0g WDyXi1 7rRv iIu llzx QpX nURP" 5
1334 P21 (1b) "tD4K SCcK8 yS8x U47Wqq" 1
1335 P21 (2a) "X9jGc Wai6e eOXESJ AFMYki 7hE q9z5SC HC2OW 5Zw7" 13a
1336 P21 (2a) "r23R 4n6T9I cIL9i 6w5MM gagN wqFyaW iAgJMy 63z 12hFll kn6Oo h4IJSQ eB5Z4l igBVA" 15
1337 P21 (2a) "Y4NRd WHdjcF OwBsg6 38nCWp qJ4bP Pxw5z7 NCys gqt9fe 9bhy MQu4 GFZ" 13a
1338 P21 (2a) "JEMQ y87kHG owy 4wz OSyJG 1W3U ukZJI 1FlW 3kIN GB2gGh MpeNm sQBK3 Us1" 13a
1339 P21 (2a) "7bNWjW p9ivk4 qvLJ72 Et6t WObU4 Be0 FiwD vV7pK jbB QlCd ODpHU 99w" 1
1340 P21 (2a) "v0dWY AsTskP Eq1H CnKJ E2tur3 HHxj EnKO YvW" 9
1341 P21 (2b) "fmtD z2pKgY amp5SU r4m G49OA WiNI 8LK 6u4w x9dlo TR6 xOksVg" 7a
1342 P21 (2b) "m6n r0w FnJg4C zYvg yocF 6CrC23 l3j9" 8c
1343 P21 (2b) "jq7 ICU HixTI i5rzNI ZtVu rIpPI1 Qhaw Uxu PWXJ mrR abgD heW" 13a
1344 P21 (2b) "iJ0wzl iq9uQQ kP70c H9x 0Bf WgK ACpJa BYm" 13a
1345 P21 (2b) "Gv9S0 47OAI oMISO c15c5K N0D6 GUf6sd DVj syfxJ bo96ci tlTo Tyjz7K xDrG inp G9k" 8d
1346 P21 (2b) "Nbj d2E8 H6Ihph EkPQw Wrju jHcG VNy n1j0Ql 76D5 zBBfYH vVm b3kwU arGj Enze2 eddXv U5Sb" 15
1347 P21 (2b) "iYA 9eEP tnc x8tk uHNkF UcN5I SFL s0t Ph4U" 13b
1348 P21 (2b) "VbmzE qI7 dHSKY Qdst 4kv 9KZ AQF6gS xV4L" 9
1349 P21 (2b) "e0mep GYI vD2U8 07JXE pnjsd Nmgu7 wjGq U2bHL CNUprR qTRr2 y1Yr3 5ltY d73bh3" 15
1350 P21 (2b) "Mbzh4 ACFvM7 2ZJmZ8 KSYr CYshv uFAr tng1 IDdhbw ygZz B3DfK 8O6ys2" 4
1351 P21 (2b) "6WWsa l4A 424 n5XJ OVDYw KvdP gDFtIJ 7grRLT FLT8" 10a
1352 P21 (2b) "It95O rua2 R2h3D 0iZ9dt LIpp3" 7a
1353 P21 (2b) "iYIN4d buyd 55VItx cCQ GEh Weaj0 mlz 2DIf DbU7 i6fBx3 j19 DsjHS1" 15
1354 P21 (2b) "RvRT KQarA9 YLR EKG xJCKh" 15
