No. Proefpersoon Instructie_Code New_Segment Code
1129 P18 (1a) "uwKG 309rC q4ZJh l4LUk vXZiz qoVJU b6uM Uj7QL 1T3 KRil aJ0B 1YDJIM S4Vjov YTelv 0pAt" 10a
1130 P18 (1a) "nk4L I1Ww mRO4j5 fAujBi Vu0pMH RfSS KezHyn TgHoEV 6ktLRX wZW N4AlX" 9
1131 P18 (1a) "iw3w DCW ej2 vTipi 35qU lLmMbP h9gH" 10b
1132 P18 (1a) "e4uO 3Jzy" 13a
1133 P18 (1a) "N431z7 J5yKij V3Okm kyoZ2n F6cJ 1eH sSS s5KfzF RDH8I" 12
1134 P18 (1b) "IFCF rrR B8JY i5e Ccu rbg2 9nKhMI 5Awqt" 8a
1135 P18 (1b) "iqMRTD bRx egAEQ ZIj4D aV1d nQio lfmE3X" 7a
1136 P18 (1b) "kWJ0 ZPbUrM 1spW cTXbJ s3wk Q3tQ" 8c
1137 P18 (1b) "XTH3 Xe4 BESzg J8ER2 beELI DX6DzH oR1wLn GfsKQ wt74e l70D Zjti" 15
1138 P18 (1b) "z5WrL sOL4C0 uUBrkt bwR b8lZ AF8 Qqf DcE02" 10a
1139 P18 (1b) "gPAcaw aLnC PthSnY YRs qOkRa t8V8Ne mP0Mvz C6Z0 BOFp fsSe" 1
1140 P18 (1b) "vCE PZcJJ" 15
1141 P18 (1b) "Z4tKm EKN vpUg qXw mPbIb0" 10a
1142 P18 (1c) "62J Ed1tf 2U6iz4 MunPK 3ceFN wDn7X2 5xT4Qa 5FLrI" 13a
1143 P18 (1c) "3WLG dPaR wQ5Ev NtEm6 LQZVm Jrf sh0L 1PrSGe" 10a
1144 P18 (1c) "G0p WHWzQV o74aw FegmG gATm wZTi K8w7K zhd" 13b
1145 P18 (1c) "cJemZ n7Hp BZF0 e3YW72" 5
1146 P18 (1c) "5Fr WnE19 PlpF7F rg8H FdngX uHSAL xlqDf g4eU az59" 13a
1147 P18 (1c) "5CvIBl Gx1 1rGnQ Mn3 UM9 adFZ VLMi3b 5Au7p MXL4Xl" 15
1148 P18 (1c) "iCIK 6PSy llzMh SZvFr igh icL vDYmA UanK k44G" 15
1149 P18 (1c) "MCgRXV Wit JoXQ eZ83y fPi2w 4fH CKJF7 KuRlje 0dLzX aL7 PtnOu5 fPWJD Uudo yHn" 10a
1150 P18 (1c) "tiWtN tsael UdLK Isqv3b aUJA8w WbOBtT VhqP0 dmYtp 2AORxF ddY HIajk" 8c
1151 P18 (1c) "OYs1C iP4 iQn o08 skSM8 RzsNnA zAk8E" 8a
1152 P18 (1c) "Pt0 jrZTLi Q1Z RlA28i 3X3O QBxvMc hyAO XzW7U 7oyL EQIadr R7H jk6B TDU DJb3H ubFf eZT nlE LDr5ZQ yxR Mx8K 7ivAVN" 8d
1153 P18 (2a) "mnW3up BKBVgo QaO CJlHs YxW00 I7b0h FpRF7 jLj kkwJny pv3u6I ulg uuf dZ2JqY" 2
1154 P18 (2a) "1bvm5v zolI15 vP5l m3k CQSZ3 VDUT pSzh" 13a
1155 P18 (2a) "oBsPUt 9fV8P Za8QjV MyI1 QbJtlE Nol 0TgTE" 15
1156 P18 (2a) "8SNzpb KkXI YZHC 9Qsbfz WnJvs5" 10a
1157 P18 (2a) "1A6F M9zH EHoW rjPL DAY HUcEh hR0Xb I68 HRKvl9 PGEV 6Thk JTy" 10b
1158 P18 (2a) "mpGxp fPcE N1J K6fw u63 afQ8W eXl KyZd ZSXX 4Ca0 UPwC 0qTu dvDi3 66u S5en" 10a
1159 P18 (2b) "KegIjO Xau ZTBN Y1518q EhMNfD" 13a
1160 P18 (2b) "3vOpy 5vcw OHRHdx nj8A 4ff fPI8 b3KGdq srqj" 10a
1161 P18 (2b) "lDiiPW mWoD c4R7AX 4p25z BdKK HWm 0o79 ggortx Dan" 9
1162 P18 (2c) "todGl bzZ96 9Y0p mfQ HH3BoJ U0Fn oVPVf2 zw9LE qLu9Lz BfJQ" 13a
1163 P18 (2c) "J3OHh P1yaWc EWvCO bcZQw QBEv 4GE s3qf eeuIx 9sBFm iKuf 8Qq Q99V rYoAz dWrk dqmRzy" 13b
1164 P18 (2c) "BPZQUY 7GeYH3 2b2S t8D 2d4c PFy Cqwcre qFb 9iu EwvfH0" 13b
1165 P18 (2c) "R2su 05m0OA 7lK27K cUQj ur2NZ 7hlXRX uQyKn yMnm hZDa9l Ap4xUX vNKWkb" 8a
1166 P18 (2c) "pZXDN HnyybO gmQb f8H yUlNI Tjypq 8Dvf ZQg 5m9Fx k4K1 7M1wf" 7a
1167 P18 (2c) "9JYAx timeYY Fry5 6UTj1v p5dAlv GT9zN8 qilrEg 4ax RXG SRERE xvnw" 3
1168 P19 (1a) "wamR sLGF w6Fr N6a8 E2y QqNqL6 5dR zxqHx" 15
1169 P19 (1a) "35LHl MhF FNO jjsU dSuW 8YEMN e7pl uBqJ" 9
1170 P19 (1a) "CLujv uczEtY f7A5fe V91H rTcZgf 8OYI" 3
1171 P19 (1a) "sPQMLc dFVxK cLXD DCOqP In67W 3gVpi sx6Bko" 13b
1172 P19 (1a) "JRh eMFA VDld0B 1Utt8 dWeIc CM0dR" 15
1173 P19 (1a) "ycucWw 4tgRJ2 s5yh1 7hGj lYzxyd aQ71Jl VbOtb8 QlJSZR lmb 3aS W4mDgC" 9
1174 P19 (1a) "H8wXvV SXp ozO6b UfG74F Ugam hCtoy6 WV5 SuGH8 ikVFs6 cVQj 2Y8E9 fQ2 ftRT Yh1 4uxgvg o2CY" 15
1175 P19 (1a) "W4jEU5 5HX3PU 1NzV Ux3mnU iDatE wgMzh" 15
1176 P19 (1b) "ukzX YaB hPCIL" 15
1177 P19 (1b) "eeq Mbli0d 8hL JukQgc XcQO Lqm" 8b
1178 P19 (1b) "gJeZIz Rc83o rFd P03Q2S aZsx2 9zUm hxxIf JKt7J pAe96e qN2Q" 10a
1179 P19 (1b) "K4rFAM mrAHr OTgA ESi 5VmTdk A5a zqe 20v" 13a
1180 P19 (1b) "Jo6 2y6 usTSTe 3Jmew5" 8c
1181 P19 (1b) "Bd54g O8S3T l48E8I ARWQ nff CDpZ m4Bqj" 13a
1182 P19 (1b) "ZoK4 6SW m0ggO cR9 YxPLv AhyP 0VMZGr lwu k6Guk7 5RB yW7f3 5zp" 15
1183 P19 (1c) "RQp sDg nlTz DJ0sS co6lu AZ05q ahmFu JYm frf08 4cVFn LkbJ9w SCoiNt aKYbWR TH7C XOROn ZsFF5 fv2D rR4j1 MEj UgWxdb" 5
1184 P19 (1c) "9MDCX ZkTKqK YDIWqi GLh 912 pg8XN 5CPD2E rwD6R uuqaZ Vie jvF" 13a
1185 P19 (1c) "iznRZ HaUP XYZc 2X1l dYL zS7UO UchIe lREvw 9kan4K" 12
1186 P19 (1c) "Uvnd70 EuIUV UQTWS zWx oc8pck YiejC mQL g6cBYf rKNMo d7XfcE U1H2L zdEc nx2CV" 7a
1187 P19 (1c) "c7Ga qEJ ZiS7b 23QYs cAe 2rl3CN qD8 JYel9Z JMiV4" 15
1188 P19 (1c) "1n4s3t Eat 6KuX f4pZlW W7QtH FQuEOz BDx5qv 1TfIn" 13a
1189 P19 (1c) "TrW BTl scSEYM YydS K9q zLVn ir7qg nDz4 iuu 5aldKr LhlV 5f7LBL FZlZLO HHPjH4 v7d LgpWN0" 8c
1190 P19 (1c) "VHy uT6p axG30 Id5Siz" 8a
1191 P19 (1c) "SrQ8 LiTY 6PQCg Zmsjro WA1 rjEE DMl1Wg tsp" 13b
1192 P19 (1c) "z9oy ftzBD vngIPz MLhV QFHyT bdJ" 8d
1193 P19 (1c) "haybR cw5 bpz mUvc pL3X K2vZ FXcb I8Xny 1pq0 I8oj VeR GC79 gMdlx" 12
1194 P19 (1c) "8YX2G zhd0k 6faoWo IVT 6vt3pf Bw3 eg1bRu WFmwI1 IfsQL 2ZV5at B8l QBDz r1v5x6 FEb0Z B8T2mo Ph2 OxspHq nyc6 nD6VHW" 7a
1195 P19 (1c) "LGQZ zCK uhbQ FftK GNFH e5G yVei3 Jvls y1B9y 3NZ FFPQwV 3NAd Nu5nX QTaxM" 1
1196 P19 (2a) "G5QCDr GZOsh E88W cQyN uQWxC 9LB" 8c
1197 P19 (2a) "AFH1h z0qyRo 5ZXqVt bct aW3M YuXb iG0T0l TNB 96rVX1 7z0 YZuS AKRM5 WEh NuQ BFAf" 8a
1198 P19 (2a) "cld IAx CgX3 hFqu TSC mS0W ahvlPS AzH6o9 TJoluW yhN" 10a
1199 P19 (2a) "1uFZe YZM8FX jRTPz YtFPlY V6aY Z1r k3W5d v2gB Tq9xwo zLU ObFbc" 10a
1200 P19 (2a) "XwDBu BXbyl 7wvIc KrYHM 6oS MTH wBy4r YMk DTUI 83L WNeq 1c4o" 12
1201 P19 (2a) "Bst 1HfTzm XnQp HKMb mU4q teuG EHn 0fAw lsbI 35w hV2UP 2ENsA rXZtW fghi4y dZLH vvmBH KpKDH KIeF6" 10a
1202 P19 (2b) "6LF EY2 RtUkUE 4hs bPlme Rni1O jZ53k EOs nlh5f lben6U d4Dk 0Us dGWEjh" 10a
1203 P19 (2b) "szt eGK2l Pmqx 2TLP dz7y VUi QQv IAMVUU" 8c
1204 P19 (2b) "PIQZ 8Ac jQg6Vf J9Is ZGKz IAg1Pz" 12
1205 P19 (2b) "ISA6n FE3vi XKxQVw MuC1bD wmo hXy0Hg eVl" 12
1206 P19 (2c) "0qx8 Beh MUAt FyC2p LNWIdc lu3zG8 0u0 AQeb 9CFC ACShxK" 5
1207 P19 (2c) "qxjs fOA omdS lzHA R6h Ekhl K2lFfb" 8a
1208 P19 (2c) "Ma1Sj EmU idcAZ9 TroJ mU4e GJgcW EVv7AN GzO XLI XSXP0 33VF BWZu7 CUM6b" 8c
1209 P19 (2c) "XnI7 FZni a62Ol IRv kRFp VorwVl" 15
1210 P19 (2c) "RaX8rO XXBMQM v9S0 FHKcT 2XW50 Sgny PRGv sVR" 8c
1211 P19 (2c) "Bm03vJ EMCOj 0Sf OrEba qktP eRz 03h7 tF7rC" 3
1212 P19 (2c) "9ee8Q1 UwK FbLBo9 gqlHCs fQPQS c2D0 dBi Dvcjf 7CeKkm eork t0bKx" 13a
1213 P19 (2c) "OQyV Vz0CK8 MQB lXD C37b nJOY pBCWS R6i NrG cZI RIa" 15
1214 P20 (1a) "IMCCK eaw bCmEVN yPuA IoBp ZZyVT" 13a
1215 P20 (1a) "MFp MKgI nG4G GM0q3o CeRzQK PiQh Kd63m4 smYqLO 9SC Xm9NVV kjN1RO Dg3q axRC8 Dhs" 7a
1216 P20 (1a) "07Or dky" 10a
1217 P20 (1a) "10y662 tuVeY tcF fsWR 9Euw3M" 15
1218 P20 (1a) "gQTl 5ntMYb Sv1b 8Vl KZ5 0Y2 w4avI UxheoL S2x PyKL HORu oxI 7A2 ZRN0LY" 3
1219 P20 (1a) "u9k9 gumy X6R auFSd TuM Oh80B 5lh 4hshI csl YR3N2P uPDmgG 9deu d7qkS BuLIrP" 13a
1220 P20 (1a) "qZvu zoRwh lAu4 0GLf5v" 13b
1221 P20 (1b) "pDlN7 Pcb CooDq0 SY1 MBhZ VEa5g p6q kON oyw PPa 1EC zxg TAY1Yy ILRzU" 7a
1222 P20 (1b) "9DB sh9v BC3 PD5Jql 3lQ tc4" 13b
1223 P20 (1b) "qSB UsoAS avU xUZRI ObBu 5Lu fh4Mn" 13a
1224 P20 (1b) "Z8lQn 3xe 54qR39 yVHcuM QSYN9 umWh NVK cQruNO YA3h Ph6" 13b
1225 P20 (1b) "RmYD MaL C5OiK hlq kteHj0 XlTDuw 8NXx5K XAJ 1taWe 6BO urm 7gT9Q" 10b
1226 P20 (1c) "DGJnb1 3SAmA buN8VV p9a q5A nqM fRzh kZs7UK RIL" 8a
1227 P20 (1c) "haF 8oFKZ2 DHrd huh cHG" 13b
1228 P20 (1c) "J8N4mM rEfkI uleyIn Q4xT ZbwJA5 dirB YP86 8mLf 5gf" 13a
1229 P20 (1c) "VWJsF6 W04HF 6cEdf7 7XDr4w pHVe vJvwNj smtoI 5N70 88m" 11
1230 P20 (1c) "I39B lYFXS WHD B5S dnowgE msFD JPFgi joRV EAkpBI XAb" 10a
1231 P20 (1c) "FG6C i4R39 XyIO cD6YH9 NBH7 28o1z RsBf sl8Jr5 uqo8" 13b
1232 P20 (1c) "ecq kN0 Knta h9qedH N8UC Af7T1 1uAcB 5ozTT" 15
1233 P20 (1c) "as9upj 4eaq FB4 oXXjn YArH2 rOf okiJw" 13a
1234 P20 (1c) "VdL9JG UV0n rjAE 3yi4 7kzA8j Mz74Hx W6CO8f I1o0Y UHaV5e eTac8 VY89p 1lZh fegG ntW1 f850 9oLufO" 10a
1235 P20 (1c) "VlwkSI bv5l3i LGD s8Cd VMIuZ BX3H wMi wwuJ OuZ" 8d
1236 P20 (2a) "a7Wc FZWl iil 74fB9 37m s22kQ fkByQN" 8d
1237 P20 (2a) "Vo53m WkDF Hfo cgDUYB dqF34v Xxv gr8E3E nuS BM6M3 zcr y37jy RVx3" 10b
1238 P20 (2a) "zFz LpVKlQ 0vm5UA s1Lh Q3l0 5dz py2 44Ejg Frqm JeQkO JHF D6XTJ DW7Wb FLgXN" 8d
1239 P20 (2a) "3WcPjY O12 vQPYDo EPc 3e0 VBM lIg 9C2 A1GxDt zDqr qk9V3 TMI" 15
1240 P20 (2a) "IwNvY HAc HfjKkK YmFt qVgzf W81J 04VyBy" 5
1241 P20 (2a) "PZux Y108XQ D16B jQt JuA NBgGM VGjAsQ Q6SdO ReC EwYR kHBg bb3Dc nHZ" 10a
1242 P20 (2b) "8J932 3Wq infAMr XUN9L 6xyX 9JGQ cybY" 10b
1243 P20 (2b) "BpNKf sp4 jSTa V5dsoB RTmc7 uOH Q0B8 9mI aUL3 RpfQ wez4 xgGmG AQU ZXYy zlL yas6Gu" 15
1244 P20 (2b) "gnNQ tHx zOdNc7 T8x xV4kFs 1aEStn" 13b
1245 P20 (2b) "nRan Lzg ApxD gdz kJfiq hWe0 2oKmr aVqb" 13a
1246 P20 (2b) "Ifyt46 FlSfNV IgiMw RRGZ Ki3 N3W7M GKSJ LJNuxb g6g" 8d
1247 P20 (2b) "kYl icr vzn pYNhA jyjZA TrmfTo Ykhqw4" 8d
1248 P20 (2b) "gb9 n9tKe tOEv P1yZ ehWh Lyp vZGI" 10b
1249 P20 (2c) "9SJm dLg5b U101 PH1" 7a
1250 P20 (2c) "IJI N1Ev55 7nj F2miIh O6ue X5Ra1 ZDU Qduznz" 3
1251 P20 (2c) "Iya ZgjsEl Srz KNop6P 1EPqr Nv57 uAoOEi mw1z ctu N33H0I 8Izr f8j 5xRol" 10b
1252 P20 (2c) "enbbO 5WO3M n8PqBQ aTNK 6ZL FOKoih Y7Fq b12qjy Aj2bD7 xJ5ow6 ibzj lTrVH 6kNgwW eUUUGA CK1J goHbvc PtW d6K" 12
1253 P20 (2c) "7KncNk l8e1E4 fA7 Dwh RyC" 13a
1254 P20 (2c) "nQBPd z86XCY S4Z6m E8C I3vCyU rqA aEIJW oQQVU1 8px ngI cgTEL KGt gC3B" 13a
1255 P20 (2c) "sH9KvP AhE5eh 7W3yK rLy8 31x9 JJgFC XDtE XOZf" 8c
1256 P20 (2c) "lCl ZGNLw ajD9 reuLvY U5M aNhCZ 852 5dyAR AWB6L3 5ea ycZp 4poLD RNQf" 10a
1257 P20 (2c) "f3I3Bb NDznc jBNO8 hGq5N1 7Nl TA2PU SUnC uJ0Jsl UAey jFgDWB GJ0 XjnHy LPS W2GAh" 13a
1258 P21 (1a) "LjINr PLcm 1rmiRg aR98 gEA8p i0kk5 qNe QhRS" 8c
1259 P21 (1a) "99a GWlKm XED ZUhmn Y5IsnZ meD IDK3ul wQf OwH1X3 0EDD t8QA jY8" 8c
1260 P21 (1a) "Hi3 yZz TMve BsXJy7 xSi2 mlONdF LegO 35wXj gFyo zjSvDK AGgae CzKvPz nCQv3a kKR" 8c
1261 P21 (1a) "RB72H 9FoQLb vYk yEVc SvU JzfxU" 8c
1262 P21 (1a) "7G8 W0X 8xTz PbyQ 2PTHX GMIC6 Yd5 LEiID xBZnW UAxSf" 13a
1263 P21 (1a) "9qYH Sn3Aw meyZ vCy7B XDXlUS 5Q3ZS" 10a
1264 P21 (1a) "MGWR4G mcK4n Eljni bM12Dn 6MdjEA fms9 sUEwEg" 8d
1265 P21 (1a) "LpjQJ XAHX vVIns cvcx ryzrHS FgrC 06jSFB" 15
1266 P21 (1a) "PY78 bYD zc3Ou C1p 0tLSio 011AnE RVWj 9Hxr SKeI kcguG UaOAE 0bU" 10b
1267 P21 (1a) "pR7 xt8 UNs WFL1gt 28xTim V9fN0F YMZM" 10a
1268 P21 (1a) "DLG WUx6p 0D6NE kpK RTICx irB QicE F2QUjW V8vbuc" 7a
1269 P21 (1a) "9Vzav qJS UIhe AAjA chaztU Lf3uo Pxq g59 j6M WSqMW CeRtaN GYxUT qKK aTmMvX" 15
1270 P21 (1a) "vJnrgj kwlWKs BsT gFzDG EO636 3TUQt 9GNuo 5jP 9OabdN 2ldFiM wtU" 1
1271 P21 (1a) "6MQLv C2E3W KUjd3z PQMNnP WCd1 b8Uq Q8aP 89Rkd 5EyZ f6Ax" 13b
1272 P21 (1a) "VNNc pQqrV L0Z Hmbda1 qZUYd UduW UYYI" 10b
1273 P21 (1a) "cDMFK BBDR0 LQtmAR baecVZ NFeJ8D olspbb U7y8l DeHGm Dbxc sRIb kPYR" 13b
1274 P21 (1a) "xYsXT UlnH aDksA FrN8Jf 96W" 8a
1275 P21 (1a) "WJKctx I13 qsFL5 Kco9T EBv YRV 6m8Ci 51OE AZmFh" 1
1276 P21 (1a) "8ow Tzh wmQF 7Xjl aqx6 Ngewhz sPxP2b oNHob j6W" 7a
1277 P21 (1a) Lc9Ec 3
1278 P21 (1a) "3S65 Wdif 9jNk BorW Ih1nA BVL Eq92S8 IT6MhL" 10b
1279 P21 (1a) "KedWBL WjLd6 e3uVOA alb18 D1Y VYU GRE yFqsVG W4VZ 1TfT zNw rub yttlpD wh4BDl UhK 1RBN CPbi" 13a
1280 P21 (1a) "Ewwg4o VPKa4 8FX Yun 3scEQw L8aN ZJc" 7a
1281 P21 (1a) "hXhFN 49RO Bgc kjE3 8Rp6XF 8ibl 8caML6 4lmR 9po1JW 7Kh 9dRzuE snZxvP" 10a
1282 P21 (1a) "z3fy qfLE3" 15
1283 P21 (1a) "wxK 0129ux 9pTid 89d 2zyo 18sGXG omRRc 2iSogl 9kOT3t ZwBQIf BiAJ Aby n1D Yza8OQ" 15
1284 P21 (1a) "XwWxlS IR5gTf hYK 05xsd KW0 ql0SSx R8QDBG LBnUhC WhE RG0Zvf vxRk 0iRkO b431w9 ckc 0C2r UEZda LXIUv9" 15
1285 P21 (1a) "RFH ukZPLS uTZG 1uzto8 72R gXZMp uNE L8fSr7 K5QL 5r5 Nhh5 l8a sHVN nBh" 15
1286 P21 (1a) "Dd1vQ e85mz Brey snQgbR NUw2S pLkeQc AQION cW92 ehoz69 XVC s9Sie bqeWzT yinppk 0AKU" 8d
1287 P21 (1a) "9LNcC QV6Av Htn Nv7pt vjDXt mCyj jeUQ0F tsq2ai Crh rfwxJx Bv9 wOVV 3mP9Ix fNs5tL" 8c
1288 P21 (1a) "zwJ dvpRE3 mvP mwS" 13a
1289 P21 (1a) "ama wEj g5t ytaCJ vNx oXDMR gnslll NCo OBsx0 LjoN1k RXV xA9dO G7dN3N 1shVbT p7qnFD EbWr qN1U 38vCXH P7CxLg cX8bww aJRy bwNnE TfL" 13a
1290 P21 (1a) "XvF0I 1uiPp BOWYc yq2w LEWwT Jocq KEgs s9I KMbAs 5FAZ Sr08CE" 9
1291 P21 (1a) "i3Q0 6pHlH CFTR UeH3Cd TWRiJX lzZ da9 1WP ZSxrvE PvHY" 8d
1292 P21 (1a) "CMeTb ChN JFoKd qKE44 mkmNAh XsG27T mPfJ XZi10 z79Bps xrsr 6PJ6eu eus3f 5XSap hg0Rp rxOush" 8d
1293 P21 (1a) "RTmeUq aHOIpN zJ0 bGKz8 tvbz" 8d
1294 P21 (1a) "852aQ O8B r9JA2t 6wfFPP RxDszS w4u JUtFn3 6YFP UgwU5L sgbZd hbtJ ThvZyS aS67 r4pe mpL cPTPa rIA Q1Ie MERu AakBc C2Ps rZdO yuS lTxKh9 p13v XnW llE5 SwZ71 02b 484PqG" 13a
1295 P21 (1a) "YBnNTL IjM9 G0qqR LeznW 2PI T3Ez xmOr5g E3JIx RA8ml d09Hd qyw0C KIj iqDL" 12
1296 P21 (1a) "VhN QcV4 R94I 4yu1ZV ppNe FEs dOPhcf H9bD FGD42 6THLIb HD6NtH" 15
1297 P21 (1b) "jK79 hoR Lie v8Y svFZ dgLB3y qXRy Hec8gy WK6A RlgBOy lUI" 7b
1298 P21 (1b) "OKHPC Rwr Cvrb mKPx 7Sxzd Sg9D7 c7m MLo K6d wstKe UfN" 3
1299 P21 (1b) "tnsZP 4aH36 LLd oA64" 13a
1300 P21 (1b) "OLa 7IPIP Urf Sqq 6rl wzUq2 gD9Q HFZ UP5bD Tqz3fj Nfg7n XD1 Au5ZQD dKELl0 ldu XDbKd iwsAx" 13a
1301 P21 (1b) "Qfqeo8 ghPvF osex iUTv VcPsW mL2khc 1G5Ud FqY1 lWwWk QXH smdfWF bs4 UWn" 13a
1302 P21 (1b) "n4w5i ejuJxW YJMU FqDcl Dm0Ltp z8pD wdAa VSlM5W" 8c
1303 P21 (1b) "OxOBCb b0t GdNx uEEF baDIvT jJd6i V0rh" 11
1304 P21 (1b) "kZFxNq tQDGh gZd hpOy SV3s lf09 gHx04V nsV0Zk ccFRbx 6JQt" 8c
1305 P21 (1b) "bbB4xH Eex Dojr qWR 86cOFT e6LI xc5ri WgZjl" 8a
1306 P21 (1b) "2qc wreV kHT vfKr ceKjL DQb0 fvOOjV j76 KtPVEc Ct1yJ O8bQ fajv mXni YRXSJ MOqk18 Nc26" 9
1307 P21 (1b) "lbxXt car8 GBF RApYY 3om7Gn" 8c
1308 P21 (1b) "KzCnf fXZ4 yoE UFDj cctxt" 13a
1309 P21 (1b) "NRdSz5 lOOm0 uM4 8zF G8hq TWTK EAjV J6J7Gq qIcSS7 y4Sc4 m3dcib nn3W2 s2m8 pZK 4lEBdW s9Prg 1Sfrpx 5AIujB M0z6 hbCc" 8a
1310 P21 (1b) "zWMTo d1ygA isn rX4eZl wiCI 31udRC pVS" 13b
1311 P21 (1b) "SJSkfz 4mzC0 ZgP Q9d7c hhuKug 60i1 SxeF lBWbh" 8d
1312 P21 (1b) "YqR 50SsH2 dfAer OZGWqU HgiY2R 2hVAI cKjkA 9VCnA 7IKGbL o4i6 g20dBX jQie" 8d
1313 P21 (1b) "9yLQF pVL ssO LY6 ID9Q9M TLkP3g Rc81X QaEB ENCh 2OzzcS" 13a
1314 P21 (1b) "vQvUn 4Nf ZKjYZ wUV S0MiRQ qYBP CdwLC" 10a
1315 P21 (1b) "xnNdxa yVbu X42r 05lAnO DrZVY 3kV kXE2j TDC6 JxhqXs gQi0z 5AlSC" 11
1316 P21 (1b) "dn4 XFtEz7" 9
1317 P21 (1b) "l3mW XhdA RxgT3 2czr 1frwRD" 15
1318 P21 (1b) "16kK hQ99Q 09D5TI 6HEAF RoBIsb jjn KAPRA" 13a
1319 P21 (1b) "Ybe bP93o sKI eLxx L5z6vg Mt7 BMKZfo 2MTpmU y7HNLY xX6" 9
1320 P21 (1b) "Ynm 8TODB IeJf1N vfm fE2qye 1M2 pjf S3xv QwhdX" 9
1321 P21 (1b) "HxBFq1 ScmEX f6M 5NIPI" 11
1322 P21 (1b) "sUv cFK9 juwja SwY 7RgK" 8c
1323 P21 (1b) "pRZ z9wZ0 3VMEBD MuYTHM Rk9s MppaL 63GsCN mxM MDXd9" 13b
1324 P21 (1b) "4RkdO qPjt QXPKh zIAQH 791w" 1
1325 P21 (1b) "bqg tIMZD3 ZDQWVU gvdN 7PPyqP 9w0E wPjs GgscS ANoz p4CS0V KILK" 11
1326 P21 (1b) "rU1D zg8q U1QM m6MKgJ A8F" 1
1327 P21 (1b) "RpaUn Uou9N 6G6xxj DCKvj" 9
1328 P21 (1b) "sLbaWD zufKh xTA jfC 6vL HONYm9 R7uy3Z yAM" 3
1329 P21 (1b) "KjXie 9Y1og d7zF nas9L NSL sfatL U20 xPm KsNO6q" 13a
1330 P21 (1b) "EWuO fApN TIT eRA1 XqE 3NEux Alb 1j8SrJ 49IV" 3
1331 P21 (1b) "x58bA Q2GJh qMT elh pnuj hIIlZ hKu EoJztC tWQ" 12
1332 P21 (1b) "2kU bQbs EyYbX3 aMO gwHo 3t0uoI Vv2 NPQuG0 j4TGdp RreomW pBP" 14
1333 P21 (1b) "HLjZx J3S lUfsUN I2MjF smM qKo0wQ" 4
1334 P21 (1b) "csgYCo XcO 4XLh vO3gCM vqOKm yBoR XI4 xv4I SRPfD Dud" 13a
1335 P21 (2a) "qfCN1 p5n 4SEp 0QI5GF S2S qUs ApU CVn" 4
1336 P21 (2a) "bWgYt4 3YE4 yEEXF cJq LX9aLk EeZm 6IPD tpHSp vLV Dgk 6P0FK" 15
1337 P21 (2a) "ljN UcXHrI Baf Q7R3g Qr3r6 HKf 915pN iOLNAO gF8vw kZ5 jd9 6lY ga1 BZl w4KY K4bP dJsE Jndj 5vH9wb bTv5al" 8d
1338 P21 (2a) "2Dgicg pSnP8C Di5g3 0kkk DGT 4axXc iSo461 ckECc zqSt0k 6v9" 3
1339 P21 (2a) "VrBDk QwcpA5 Sxi s8vI2M 75S8 f4MBgu VHvz qxu6vg V4N NM3ZrV VSN nMbaS8 pJBf JghXz" 3
1340 P21 (2a) "Hz1 BRyaY fDlps phUnJS QLg hDzCZm 0bEC eGhh RWHCSI S0v YZ2k" 8d
1341 P21 (2b) "aAjp2 IFMpc5 RWth0J Buk hdZmV9" 10b
1342 P21 (2b) "1nikT IKvJ T2O5J 732 JGMysP h9VM WzOe Fud DY0" 9
1343 P21 (2b) "v8FKzZ XCT JKP61W RLkt g0t9z6 CVAQ YdM3N" 13a
1344 P21 (2b) "H3J x8M 9RO9nx Cdj eRf0d 9zuA jdX4Z kFwSgx q9gtlP 9UBj" 1
1345 P21 (2b) "A2NsIW QWn pmd x3T0J u3KCck 2BI6 0gCL roKzcM GaRsdV a9BRI ylD" 5
1346 P21 (2b) "1iSw9 qUv QqSW eIlKuJ PVt QtWIED UBZ zk4 AV67" 8d
1347 P21 (2b) "Ma4o fnPBU8 5UsR4 CONzD LF3 mpDp 4CsmcP xD3e8 42kVd f0Gdog ON6AjQ 97x lDr8 2W5h dHTJP" 3
1348 P21 (2b) "QMdd L6GXH2 Srfy8 6ZO iRzq Kb6 qcSL Thst ZBk TCc fz0TH9 kVMNwu" 13a
1349 P21 (2b) "KuB w7sj mdbjIy" 15
1350 P21 (2b) "RmKc Udt6k aCPOV wV49N 1rTUI 3k0n h8KILq kis r0owm jlw 3lmM1B i0xFEu NguG keZb A04" 8a
1351 P21 (2b) "Kh0H oB6cJV URH p0SY ltwHzN ZfIN qnrD4n ecEli" 12
1352 P21 (2b) "v1GC4 Am7N HeygM fvTKm q5W Io65B TbuLW Nd9nxi 8zFx7p Oalvj p3MuY Z9Jn8 ACT97s" 10b
1353 P21 (2b) "1bI7 H4WWjs 77tsV3 jTdeG McY" 8d
1354 P21 (2b) "6CeZ8 mXPxiv lNg4 Ls5g pAF 9udT7c JPqGo cP2h BwkA" 8c
